"","region","codigo_comuna","comuna","poblacion","semana","oportunidad_comuna","dia","oportunidad_region","oportunidad_pais"
"1015","Los Lagos",10206,"Puqueldon",4201,23,NA,2020-06-04,0.62,0.3
"1016","Los Lagos",10206,"Puqueldon",4201,24,NA,2020-06-11,0.74,0.26
"1017","Los Lagos",10207,"Queilen",5543,17,NA,2020-04-23,0.89,0.72
"1018","Los Lagos",10207,"Queilen",5543,18,NA,2020-04-30,0.69,0.71
"1019","Los Lagos",10207,"Queilen",5543,19,NA,2020-05-07,0.75,0.63
"1020","Los Lagos",10207,"Queilen",5543,20,NA,2020-05-14,0.92,0.49
"1021","Los Lagos",10207,"Queilen",5543,21,NA,2020-05-21,0.88,0.37
"1022","Los Lagos",10207,"Queilen",5543,22,NA,2020-05-28,0.62,0.29
"1023","Los Lagos",10207,"Queilen",5543,23,NA,2020-06-04,0.62,0.3
"1024","Los Lagos",10207,"Queilen",5543,24,NA,2020-06-11,0.74,0.26
"1025","Los Lagos",10208,"Quellon",29309,17,NA,2020-04-23,0.89,0.72
"1026","Los Lagos",10208,"Quellon",29309,18,1,2020-04-30,0.69,0.71
"1027","Los Lagos",10208,"Quellon",29309,19,NA,2020-05-07,0.75,0.63
"1028","Los Lagos",10208,"Quellon",29309,20,NA,2020-05-14,0.92,0.49
"1029","Los Lagos",10208,"Quellon",29309,21,NA,2020-05-21,0.88,0.37
"1030","Los Lagos",10208,"Quellon",29309,22,NA,2020-05-28,0.62,0.29
"1031","Los Lagos",10208,"Quellon",29309,23,NA,2020-06-04,0.62,0.3
"1032","Los Lagos",10208,"Quellon",29309,24,NA,2020-06-11,0.74,0.26
"1033","Los Lagos",10209,"Quemchi",8783,17,NA,2020-04-23,0.89,0.72
"1034","Los Lagos",10209,"Quemchi",8783,18,NA,2020-04-30,0.69,0.71
"1035","Los Lagos",10209,"Quemchi",8783,19,NA,2020-05-07,0.75,0.63
"1036","Los Lagos",10209,"Quemchi",8783,20,NA,2020-05-14,0.92,0.49
"1037","Los Lagos",10209,"Quemchi",8783,21,1,2020-05-21,0.88,0.37
"1038","Los Lagos",10209,"Quemchi",8783,22,0.86,2020-05-28,0.62,0.29
"1039","Los Lagos",10209,"Quemchi",8783,23,NA,2020-06-04,0.62,0.3
"1040","Los Lagos",10209,"Quemchi",8783,24,NA,2020-06-11,0.74,0.26
"1041","Los Lagos",10210,"Quinchao",8298,17,NA,2020-04-23,0.89,0.72
"1042","Los Lagos",10210,"Quinchao",8298,18,NA,2020-04-30,0.69,0.71
"1043","Los Lagos",10210,"Quinchao",8298,19,NA,2020-05-07,0.75,0.63
"1044","Los Lagos",10210,"Quinchao",8298,20,NA,2020-05-14,0.92,0.49
"1045","Los Lagos",10210,"Quinchao",8298,21,NA,2020-05-21,0.88,0.37
"1046","Los Lagos",10210,"Quinchao",8298,22,NA,2020-05-28,0.62,0.29
"1047","Los Lagos",10210,"Quinchao",8298,23,NA,2020-06-04,0.62,0.3
"1048","Los Lagos",10210,"Quinchao",8298,24,1,2020-06-11,0.74,0.26
"1049","Los Lagos",10301,"Osorno",173410,17,NA,2020-04-23,0.89,0.72
"1050","Los Lagos",10301,"Osorno",173410,18,1,2020-04-30,0.69,0.71
"1051","Los Lagos",10301,"Osorno",173410,19,0.75,2020-05-07,0.75,0.63
"1052","Los Lagos",10301,"Osorno",173410,20,1,2020-05-14,0.92,0.49
"1053","Los Lagos",10301,"Osorno",173410,21,NA,2020-05-21,0.88,0.37
"1054","Los Lagos",10301,"Osorno",173410,22,0.57,2020-05-28,0.62,0.29
"1055","Los Lagos",10301,"Osorno",173410,23,0.88,2020-06-04,0.62,0.3
"1056","Los Lagos",10301,"Osorno",173410,24,0.8,2020-06-11,0.74,0.26
"1057","Los Lagos",10302,"Puerto Octay",9192,17,0.5,2020-04-23,0.89,0.72
"1058","Los Lagos",10302,"Puerto Octay",9192,18,NA,2020-04-30,0.69,0.71
"1059","Los Lagos",10302,"Puerto Octay",9192,19,NA,2020-05-07,0.75,0.63
"1060","Los Lagos",10302,"Puerto Octay",9192,20,NA,2020-05-14,0.92,0.49
"1061","Los Lagos",10302,"Puerto Octay",9192,21,NA,2020-05-21,0.88,0.37
"1062","Los Lagos",10302,"Puerto Octay",9192,22,NA,2020-05-28,0.62,0.29
"1063","Los Lagos",10302,"Puerto Octay",9192,23,NA,2020-06-04,0.62,0.3
"1064","Los Lagos",10302,"Puerto Octay",9192,24,NA,2020-06-11,0.74,0.26
"1065","Los Lagos",10303,"Purranque",21080,17,NA,2020-04-23,0.89,0.72
"1066","Los Lagos",10303,"Purranque",21080,18,0,2020-04-30,0.69,0.71
"1067","Los Lagos",10303,"Purranque",21080,19,NA,2020-05-07,0.75,0.63
"1068","Los Lagos",10303,"Purranque",21080,20,NA,2020-05-14,0.92,0.49
"1069","Los Lagos",10303,"Purranque",21080,21,1,2020-05-21,0.88,0.37
"1070","Los Lagos",10303,"Purranque",21080,22,0.25,2020-05-28,0.62,0.29
"1071","Los Lagos",10303,"Purranque",21080,23,0.5,2020-06-04,0.62,0.3
"1072","Los Lagos",10303,"Purranque",21080,24,NA,2020-06-11,0.74,0.26
"1073","Los Lagos",10304,"Puyehue",11787,17,1,2020-04-23,0.89,0.72
"1074","Los Lagos",10304,"Puyehue",11787,18,NA,2020-04-30,0.69,0.71
"1075","Los Lagos",10304,"Puyehue",11787,19,NA,2020-05-07,0.75,0.63
"1076","Los Lagos",10304,"Puyehue",11787,20,NA,2020-05-14,0.92,0.49
"1077","Los Lagos",10304,"Puyehue",11787,21,NA,2020-05-21,0.88,0.37
"1078","Los Lagos",10304,"Puyehue",11787,22,0.5,2020-05-28,0.62,0.29
"1079","Los Lagos",10304,"Puyehue",11787,23,NA,2020-06-04,0.62,0.3
"1080","Los Lagos",10304,"Puyehue",11787,24,1,2020-06-11,0.74,0.26
"1081","Los Lagos",10305,"Rio Negro",14275,17,NA,2020-04-23,0.89,0.72
"1082","Los Lagos",10305,"Rio Negro",14275,18,0.33,2020-04-30,0.69,0.71
"1083","Los Lagos",10305,"Rio Negro",14275,19,1,2020-05-07,0.75,0.63
"1084","Los Lagos",10305,"Rio Negro",14275,20,NA,2020-05-14,0.92,0.49
"1085","Los Lagos",10305,"Rio Negro",14275,21,1,2020-05-21,0.88,0.37
"1086","Los Lagos",10305,"Rio Negro",14275,22,NA,2020-05-28,0.62,0.29
"1087","Los Lagos",10305,"Rio Negro",14275,23,0,2020-06-04,0.62,0.3
"1088","Los Lagos",10305,"Rio Negro",14275,24,NA,2020-06-11,0.74,0.26
"1089","Los Lagos",10306,"San Juan de la Costa",7639,17,0,2020-04-23,0.89,0.72
"1090","Los Lagos",10306,"San Juan de la Costa",7639,18,0.33,2020-04-30,0.69,0.71
"1091","Los Lagos",10306,"San Juan de la Costa",7639,19,1,2020-05-07,0.75,0.63
"1092","Los Lagos",10306,"San Juan de la Costa",7639,20,NA,2020-05-14,0.92,0.49
"1093","Los Lagos",10306,"San Juan de la Costa",7639,21,NA,2020-05-21,0.88,0.37
"1094","Los Lagos",10306,"San Juan de la Costa",7639,22,NA,2020-05-28,0.62,0.29
"1095","Los Lagos",10306,"San Juan de la Costa",7639,23,NA,2020-06-04,0.62,0.3
"1096","Los Lagos",10306,"San Juan de la Costa",7639,24,0.5,2020-06-11,0.74,0.26
"1097","Los Lagos",10307,"San Pablo",10553,17,NA,2020-04-23,0.89,0.72
"1098","Los Lagos",10307,"San Pablo",10553,18,1,2020-04-30,0.69,0.71
"1099","Los Lagos",10307,"San Pablo",10553,19,NA,2020-05-07,0.75,0.63
"1100","Los Lagos",10307,"San Pablo",10553,20,1,2020-05-14,0.92,0.49
"1101","Los Lagos",10307,"San Pablo",10553,21,0.5,2020-05-21,0.88,0.37
"1102","Los Lagos",10307,"San Pablo",10553,22,NA,2020-05-28,0.62,0.29
"1103","Los Lagos",10307,"San Pablo",10553,23,NA,2020-06-04,0.62,0.3
"1104","Los Lagos",10307,"San Pablo",10553,24,NA,2020-06-11,0.74,0.26
"1105","Los Lagos",10401,"Chaiten",5020,17,NA,2020-04-23,0.89,0.72
"1106","Los Lagos",10401,"Chaiten",5020,18,NA,2020-04-30,0.69,0.71
"1107","Los Lagos",10401,"Chaiten",5020,19,NA,2020-05-07,0.75,0.63
"1108","Los Lagos",10401,"Chaiten",5020,20,NA,2020-05-14,0.92,0.49
"1109","Los Lagos",10401,"Chaiten",5020,21,NA,2020-05-21,0.88,0.37
"1110","Los Lagos",10401,"Chaiten",5020,22,NA,2020-05-28,0.62,0.29
"1111","Los Lagos",10401,"Chaiten",5020,23,NA,2020-06-04,0.62,0.3
"1112","Los Lagos",10401,"Chaiten",5020,24,NA,2020-06-11,0.74,0.26
"1113","Los Lagos",10402,"Futaleufu",2806,17,NA,2020-04-23,0.89,0.72
"1114","Los Lagos",10402,"Futaleufu",2806,18,NA,2020-04-30,0.69,0.71
"1115","Los Lagos",10402,"Futaleufu",2806,19,NA,2020-05-07,0.75,0.63
"1116","Los Lagos",10402,"Futaleufu",2806,20,NA,2020-05-14,0.92,0.49
"1117","Los Lagos",10402,"Futaleufu",2806,21,NA,2020-05-21,0.88,0.37
"1118","Los Lagos",10402,"Futaleufu",2806,22,NA,2020-05-28,0.62,0.29
"1119","Los Lagos",10402,"Futaleufu",2806,23,NA,2020-06-04,0.62,0.3
"1120","Los Lagos",10402,"Futaleufu",2806,24,NA,2020-06-11,0.74,0.26
"1121","Los Lagos",10403,"Hualaihue",9525,17,NA,2020-04-23,0.89,0.72
"1122","Los Lagos",10403,"Hualaihue",9525,18,NA,2020-04-30,0.69,0.71
"1123","Los Lagos",10403,"Hualaihue",9525,19,NA,2020-05-07,0.75,0.63
"1124","Los Lagos",10403,"Hualaihue",9525,20,NA,2020-05-14,0.92,0.49
"1125","Los Lagos",10403,"Hualaihue",9525,21,NA,2020-05-21,0.88,0.37
"1126","Los Lagos",10403,"Hualaihue",9525,22,NA,2020-05-28,0.62,0.29
"1127","Los Lagos",10403,"Hualaihue",9525,23,NA,2020-06-04,0.62,0.3
"1128","Los Lagos",10403,"Hualaihue",9525,24,NA,2020-06-11,0.74,0.26
"1129","Los Lagos",10404,"Palena",1827,17,NA,2020-04-23,0.89,0.72
"1130","Los Lagos",10404,"Palena",1827,18,NA,2020-04-30,0.69,0.71
"1131","Los Lagos",10404,"Palena",1827,19,NA,2020-05-07,0.75,0.63
"1132","Los Lagos",10404,"Palena",1827,20,NA,2020-05-14,0.92,0.49
"1133","Los Lagos",10404,"Palena",1827,21,NA,2020-05-21,0.88,0.37
"1134","Los Lagos",10404,"Palena",1827,22,NA,2020-05-28,0.62,0.29
"1135","Los Lagos",10404,"Palena",1827,23,NA,2020-06-04,0.62,0.3
"1136","Los Lagos",10404,"Palena",1827,24,NA,2020-06-11,0.74,0.26
"1137","Los Ríos",14101,"Valdivia",176774,17,0,2020-04-23,0.6,0.72
"1138","Los Ríos",14101,"Valdivia",176774,18,0.18,2020-04-30,0.25,0.71
"1139","Los Ríos",14101,"Valdivia",176774,19,0,2020-05-07,0.75,0.63
"1140","Los Ríos",14101,"Valdivia",176774,20,1,2020-05-14,0.8,0.49
"1141","Los Ríos",14101,"Valdivia",176774,21,0.86,2020-05-21,0.76,0.37
"1142","Los Ríos",14101,"Valdivia",176774,22,0.79,2020-05-28,0.85,0.29
"1143","Los Ríos",14101,"Valdivia",176774,23,0.57,2020-06-04,0.8,0.3
"1144","Los Ríos",14101,"Valdivia",176774,24,0.67,2020-06-11,0.9,0.26
"1145","Los Ríos",14102,"Corral",5447,17,NA,2020-04-23,0.6,0.72
"1146","Los Ríos",14102,"Corral",5447,18,NA,2020-04-30,0.25,0.71
"1147","Los Ríos",14102,"Corral",5447,19,1,2020-05-07,0.75,0.63
"1148","Los Ríos",14102,"Corral",5447,20,NA,2020-05-14,0.8,0.49
"1149","Los Ríos",14102,"Corral",5447,21,1,2020-05-21,0.76,0.37
"1150","Los Ríos",14102,"Corral",5447,22,NA,2020-05-28,0.85,0.29
"1151","Los Ríos",14102,"Corral",5447,23,0.6,2020-06-04,0.8,0.3
"1152","Los Ríos",14102,"Corral",5447,24,1,2020-06-11,0.9,0.26
"1153","Los Ríos",14103,"Lanco",17652,17,NA,2020-04-23,0.6,0.72
"1154","Los Ríos",14103,"Lanco",17652,18,0.5,2020-04-30,0.25,0.71
"1155","Los Ríos",14103,"Lanco",17652,19,NA,2020-05-07,0.75,0.63
"1156","Los Ríos",14103,"Lanco",17652,20,NA,2020-05-14,0.8,0.49
"1157","Los Ríos",14103,"Lanco",17652,21,NA,2020-05-21,0.76,0.37
"1158","Los Ríos",14103,"Lanco",17652,22,NA,2020-05-28,0.85,0.29
"1159","Los Ríos",14103,"Lanco",17652,23,0,2020-06-04,0.8,0.3
"1160","Los Ríos",14103,"Lanco",17652,24,1,2020-06-11,0.9,0.26
"1161","Los Ríos",14104,"Los Lagos",20518,17,NA,2020-04-23,0.6,0.72
"1162","Los Ríos",14104,"Los Lagos",20518,18,NA,2020-04-30,0.25,0.71
"1163","Los Ríos",14104,"Los Lagos",20518,19,NA,2020-05-07,0.75,0.63
"1164","Los Ríos",14104,"Los Lagos",20518,20,NA,2020-05-14,0.8,0.49
"1165","Los Ríos",14104,"Los Lagos",20518,21,0.5,2020-05-21,0.76,0.37
"1166","Los Ríos",14104,"Los Lagos",20518,22,1,2020-05-28,0.85,0.29
"1167","Los Ríos",14104,"Los Lagos",20518,23,1,2020-06-04,0.8,0.3
"1168","Los Ríos",14104,"Los Lagos",20518,24,0.89,2020-06-11,0.9,0.26
"1169","Los Ríos",14105,"Mafil",7389,17,NA,2020-04-23,0.6,0.72
"1170","Los Ríos",14105,"Mafil",7389,18,NA,2020-04-30,0.25,0.71
"1171","Los Ríos",14105,"Mafil",7389,19,NA,2020-05-07,0.75,0.63
"1172","Los Ríos",14105,"Mafil",7389,20,NA,2020-05-14,0.8,0.49
"1173","Los Ríos",14105,"Mafil",7389,21,NA,2020-05-21,0.76,0.37
"1174","Los Ríos",14105,"Mafil",7389,22,NA,2020-05-28,0.85,0.29
"1175","Los Ríos",14105,"Mafil",7389,23,NA,2020-06-04,0.8,0.3
"1176","Los Ríos",14105,"Mafil",7389,24,1,2020-06-11,0.9,0.26
"1177","Los Ríos",14106,"Mariquina",23250,17,NA,2020-04-23,0.6,0.72
"1178","Los Ríos",14106,"Mariquina",23250,18,NA,2020-04-30,0.25,0.71
"1179","Los Ríos",14106,"Mariquina",23250,19,1,2020-05-07,0.75,0.63
"1180","Los Ríos",14106,"Mariquina",23250,20,NA,2020-05-14,0.8,0.49
"1181","Los Ríos",14106,"Mariquina",23250,21,NA,2020-05-21,0.76,0.37
"1182","Los Ríos",14106,"Mariquina",23250,22,1,2020-05-28,0.85,0.29
"1183","Los Ríos",14106,"Mariquina",23250,23,NA,2020-06-04,0.8,0.3
"1184","Los Ríos",14106,"Mariquina",23250,24,NA,2020-06-11,0.9,0.26
"1185","Los Ríos",14107,"Paillaco",20798,17,NA,2020-04-23,0.6,0.72
"1186","Los Ríos",14107,"Paillaco",20798,18,NA,2020-04-30,0.25,0.71
"1187","Los Ríos",14107,"Paillaco",20798,19,NA,2020-05-07,0.75,0.63
"1188","Los Ríos",14107,"Paillaco",20798,20,NA,2020-05-14,0.8,0.49
"1189","Los Ríos",14107,"Paillaco",20798,21,0.59,2020-05-21,0.76,0.37
"1190","Los Ríos",14107,"Paillaco",20798,22,1,2020-05-28,0.85,0.29
"1191","Los Ríos",14107,"Paillaco",20798,23,NA,2020-06-04,0.8,0.3
"1192","Los Ríos",14107,"Paillaco",20798,24,NA,2020-06-11,0.9,0.26
"1193","Los Ríos",14108,"Panguipulli",35991,17,NA,2020-04-23,0.6,0.72
"1194","Los Ríos",14108,"Panguipulli",35991,18,NA,2020-04-30,0.25,0.71
"1195","Los Ríos",14108,"Panguipulli",35991,19,NA,2020-05-07,0.75,0.63
"1196","Los Ríos",14108,"Panguipulli",35991,20,0,2020-05-14,0.8,0.49
"1197","Los Ríos",14108,"Panguipulli",35991,21,0.67,2020-05-21,0.76,0.37
"1198","Los Ríos",14108,"Panguipulli",35991,22,1,2020-05-28,0.85,0.29
"1199","Los Ríos",14108,"Panguipulli",35991,23,1,2020-06-04,0.8,0.3
"1200","Los Ríos",14108,"Panguipulli",35991,24,NA,2020-06-11,0.9,0.26
"1201","Los Ríos",14201,"La Union",39538,17,1,2020-04-23,0.6,0.72
"1202","Los Ríos",14201,"La Union",39538,18,0.29,2020-04-30,0.25,0.71
"1203","Los Ríos",14201,"La Union",39538,19,NA,2020-05-07,0.75,0.63
"1204","Los Ríos",14201,"La Union",39538,20,1,2020-05-14,0.8,0.49
"1205","Los Ríos",14201,"La Union",39538,21,NA,2020-05-21,0.76,0.37
"1206","Los Ríos",14201,"La Union",39538,22,1,2020-05-28,0.85,0.29
"1207","Los Ríos",14201,"La Union",39538,23,1,2020-06-04,0.8,0.3
"1208","Los Ríos",14201,"La Union",39538,24,1,2020-06-11,0.9,0.26
"1209","Los Ríos",14202,"Futrono",15261,17,NA,2020-04-23,0.6,0.72
"1210","Los Ríos",14202,"Futrono",15261,18,NA,2020-04-30,0.25,0.71
"1211","Los Ríos",14202,"Futrono",15261,19,NA,2020-05-07,0.75,0.63
"1212","Los Ríos",14202,"Futrono",15261,20,1,2020-05-14,0.8,0.49
"1213","Los Ríos",14202,"Futrono",15261,21,1,2020-05-21,0.76,0.37
"1214","Los Ríos",14202,"Futrono",15261,22,0.75,2020-05-28,0.85,0.29
"1215","Los Ríos",14202,"Futrono",15261,23,1,2020-06-04,0.8,0.3
"1216","Los Ríos",14202,"Futrono",15261,24,NA,2020-06-11,0.9,0.26
"1217","Los Ríos",14203,"Lago Ranco",10292,17,NA,2020-04-23,0.6,0.72
"1218","Los Ríos",14203,"Lago Ranco",10292,18,NA,2020-04-30,0.25,0.71
"1219","Los Ríos",14203,"Lago Ranco",10292,19,NA,2020-05-07,0.75,0.63
"1220","Los Ríos",14203,"Lago Ranco",10292,20,NA,2020-05-14,0.8,0.49
"1221","Los Ríos",14203,"Lago Ranco",10292,21,NA,2020-05-21,0.76,0.37
"1222","Los Ríos",14203,"Lago Ranco",10292,22,NA,2020-05-28,0.85,0.29
"1223","Los Ríos",14203,"Lago Ranco",10292,23,NA,2020-06-04,0.8,0.3
"1224","Los Ríos",14203,"Lago Ranco",10292,24,NA,2020-06-11,0.9,0.26
"1225","Los Ríos",14204,"Rio Bueno",32925,17,1,2020-04-23,0.6,0.72
"1226","Los Ríos",14204,"Rio Bueno",32925,18,NA,2020-04-30,0.25,0.71
"1227","Los Ríos",14204,"Rio Bueno",32925,19,NA,2020-05-07,0.75,0.63
"1228","Los Ríos",14204,"Rio Bueno",32925,20,NA,2020-05-14,0.8,0.49
"1229","Los Ríos",14204,"Rio Bueno",32925,21,1,2020-05-21,0.76,0.37
"1230","Los Ríos",14204,"Rio Bueno",32925,22,0.5,2020-05-28,0.85,0.29
"1231","Los Ríos",14204,"Rio Bueno",32925,23,0.5,2020-06-04,0.8,0.3
"1232","Los Ríos",14204,"Rio Bueno",32925,24,NA,2020-06-11,0.9,0.26
"1233","Magallanes",12101,"Punta Arenas",141984,17,0.5,2020-04-23,0.47,0.72
"1234","Magallanes",12101,"Punta Arenas",141984,18,0.68,2020-04-30,0.67,0.71
"1235","Magallanes",12101,"Punta Arenas",141984,19,0.7,2020-05-07,0.71,0.63
"1236","Magallanes",12101,"Punta Arenas",141984,20,0.72,2020-05-14,0.71,0.49
"1237","Magallanes",12101,"Punta Arenas",141984,21,0.74,2020-05-21,0.75,0.37
"1238","Magallanes",12101,"Punta Arenas",141984,22,0.8,2020-05-28,0.8,0.29
"1239","Magallanes",12101,"Punta Arenas",141984,23,0.8,2020-06-04,0.75,0.3
"1240","Magallanes",12101,"Punta Arenas",141984,24,0.91,2020-06-11,0.9,0.26
"1241","Magallanes",12102,"Laguna Blanca",264,17,NA,2020-04-23,0.47,0.72
"1242","Magallanes",12102,"Laguna Blanca",264,18,NA,2020-04-30,0.67,0.71
"1243","Magallanes",12102,"Laguna Blanca",264,19,NA,2020-05-07,0.71,0.63
"1244","Magallanes",12102,"Laguna Blanca",264,20,NA,2020-05-14,0.71,0.49
"1245","Magallanes",12102,"Laguna Blanca",264,21,NA,2020-05-21,0.75,0.37
"1246","Magallanes",12102,"Laguna Blanca",264,22,NA,2020-05-28,0.8,0.29
"1247","Magallanes",12102,"Laguna Blanca",264,23,NA,2020-06-04,0.75,0.3
"1248","Magallanes",12102,"Laguna Blanca",264,24,NA,2020-06-11,0.9,0.26
"1249","Magallanes",12103,"Rio Verde",211,17,NA,2020-04-23,0.47,0.72
"1250","Magallanes",12103,"Rio Verde",211,18,NA,2020-04-30,0.67,0.71
"1251","Magallanes",12103,"Rio Verde",211,19,NA,2020-05-07,0.71,0.63
"1252","Magallanes",12103,"Rio Verde",211,20,NA,2020-05-14,0.71,0.49
"1253","Magallanes",12103,"Rio Verde",211,21,NA,2020-05-21,0.75,0.37
"1254","Magallanes",12103,"Rio Verde",211,22,NA,2020-05-28,0.8,0.29
"1255","Magallanes",12103,"Rio Verde",211,23,NA,2020-06-04,0.75,0.3
"1256","Magallanes",12103,"Rio Verde",211,24,NA,2020-06-11,0.9,0.26
"1257","Magallanes",12104,"San Gregorio",681,17,NA,2020-04-23,0.47,0.72
"1258","Magallanes",12104,"San Gregorio",681,18,NA,2020-04-30,0.67,0.71
"1259","Magallanes",12104,"San Gregorio",681,19,NA,2020-05-07,0.71,0.63
"1260","Magallanes",12104,"San Gregorio",681,20,NA,2020-05-14,0.71,0.49
"1261","Magallanes",12104,"San Gregorio",681,21,NA,2020-05-21,0.75,0.37
"1262","Magallanes",12104,"San Gregorio",681,22,NA,2020-05-28,0.8,0.29
"1263","Magallanes",12104,"San Gregorio",681,23,NA,2020-06-04,0.75,0.3
"1264","Magallanes",12104,"San Gregorio",681,24,NA,2020-06-11,0.9,0.26
"1265","Magallanes",12201,"Cabo de Hornos",1983,17,0,2020-04-23,0.47,0.72
"1266","Magallanes",12201,"Cabo de Hornos",1983,18,NA,2020-04-30,0.67,0.71
"1267","Magallanes",12201,"Cabo de Hornos",1983,19,1,2020-05-07,0.71,0.63
"1268","Magallanes",12201,"Cabo de Hornos",1983,20,NA,2020-05-14,0.71,0.49
"1269","Magallanes",12201,"Cabo de Hornos",1983,21,1,2020-05-21,0.75,0.37
"1270","Magallanes",12201,"Cabo de Hornos",1983,22,NA,2020-05-28,0.8,0.29
"1271","Magallanes",12201,"Cabo de Hornos",1983,23,NA,2020-06-04,0.75,0.3
"1272","Magallanes",12201,"Cabo de Hornos",1983,24,NA,2020-06-11,0.9,0.26
"1273","Magallanes",12202,"Antartica",137,17,NA,2020-04-23,0.47,0.72
"1274","Magallanes",12202,"Antartica",137,18,NA,2020-04-30,0.67,0.71
"1275","Magallanes",12202,"Antartica",137,19,NA,2020-05-07,0.71,0.63
"1276","Magallanes",12202,"Antartica",137,20,NA,2020-05-14,0.71,0.49
"1277","Magallanes",12202,"Antartica",137,21,NA,2020-05-21,0.75,0.37
"1278","Magallanes",12202,"Antartica",137,22,NA,2020-05-28,0.8,0.29
"1279","Magallanes",12202,"Antartica",137,23,NA,2020-06-04,0.75,0.3
"1280","Magallanes",12202,"Antartica",137,24,NA,2020-06-11,0.9,0.26
"1281","Magallanes",12301,"Porvenir",7323,17,NA,2020-04-23,0.47,0.72
"1282","Magallanes",12301,"Porvenir",7323,18,NA,2020-04-30,0.67,0.71
"1283","Magallanes",12301,"Porvenir",7323,19,NA,2020-05-07,0.71,0.63
"1284","Magallanes",12301,"Porvenir",7323,20,NA,2020-05-14,0.71,0.49
"1285","Magallanes",12301,"Porvenir",7323,21,NA,2020-05-21,0.75,0.37
"1286","Magallanes",12301,"Porvenir",7323,22,NA,2020-05-28,0.8,0.29
"1287","Magallanes",12301,"Porvenir",7323,23,NA,2020-06-04,0.75,0.3
"1288","Magallanes",12301,"Porvenir",7323,24,NA,2020-06-11,0.9,0.26
"1289","Magallanes",12302,"Primavera",694,17,NA,2020-04-23,0.47,0.72
"1290","Magallanes",12302,"Primavera",694,18,NA,2020-04-30,0.67,0.71
"1291","Magallanes",12302,"Primavera",694,19,NA,2020-05-07,0.71,0.63
"1292","Magallanes",12302,"Primavera",694,20,NA,2020-05-14,0.71,0.49
"1293","Magallanes",12302,"Primavera",694,21,NA,2020-05-21,0.75,0.37
"1294","Magallanes",12302,"Primavera",694,22,NA,2020-05-28,0.8,0.29
"1295","Magallanes",12302,"Primavera",694,23,NA,2020-06-04,0.75,0.3
"1296","Magallanes",12302,"Primavera",694,24,NA,2020-06-11,0.9,0.26
"1297","Magallanes",12303,"Timaukel",282,17,NA,2020-04-23,0.47,0.72
"1298","Magallanes",12303,"Timaukel",282,18,NA,2020-04-30,0.67,0.71
"1299","Magallanes",12303,"Timaukel",282,19,NA,2020-05-07,0.71,0.63
"1300","Magallanes",12303,"Timaukel",282,20,NA,2020-05-14,0.71,0.49
"1301","Magallanes",12303,"Timaukel",282,21,NA,2020-05-21,0.75,0.37
"1302","Magallanes",12303,"Timaukel",282,22,NA,2020-05-28,0.8,0.29
"1303","Magallanes",12303,"Timaukel",282,23,NA,2020-06-04,0.75,0.3
"1304","Magallanes",12303,"Timaukel",282,24,NA,2020-06-11,0.9,0.26
"1305","Magallanes",12401,"Natales",23782,17,0,2020-04-23,0.47,0.72
"1306","Magallanes",12401,"Natales",23782,18,NA,2020-04-30,0.67,0.71
"1307","Magallanes",12401,"Natales",23782,19,NA,2020-05-07,0.71,0.63
"1308","Magallanes",12401,"Natales",23782,20,0.5,2020-05-14,0.71,0.49
"1309","Magallanes",12401,"Natales",23782,21,NA,2020-05-21,0.75,0.37
"1310","Magallanes",12401,"Natales",23782,22,NA,2020-05-28,0.8,0.29
"1311","Magallanes",12401,"Natales",23782,23,0,2020-06-04,0.75,0.3
"1312","Magallanes",12401,"Natales",23782,24,0,2020-06-11,0.9,0.26
"1313","Magallanes",12402,"Torres del Paine",1021,17,NA,2020-04-23,0.47,0.72
"1314","Magallanes",12402,"Torres del Paine",1021,18,0,2020-04-30,0.67,0.71
"1315","Magallanes",12402,"Torres del Paine",1021,19,NA,2020-05-07,0.71,0.63
"1316","Magallanes",12402,"Torres del Paine",1021,20,NA,2020-05-14,0.71,0.49
"1317","Magallanes",12402,"Torres del Paine",1021,21,NA,2020-05-21,0.75,0.37
"1318","Magallanes",12402,"Torres del Paine",1021,22,NA,2020-05-28,0.8,0.29
"1319","Magallanes",12402,"Torres del Paine",1021,23,NA,2020-06-04,0.75,0.3
"1320","Magallanes",12402,"Torres del Paine",1021,24,NA,2020-06-11,0.9,0.26
"1321","Maule",7101,"Talca",236724,17,0.75,2020-04-23,0.56,0.72
"1322","Maule",7101,"Talca",236724,18,0.5,2020-04-30,0.4,0.71
"1323","Maule",7101,"Talca",236724,19,1,2020-05-07,0.66,0.63
"1324","Maule",7101,"Talca",236724,20,0.67,2020-05-14,0.57,0.49
"1325","Maule",7101,"Talca",236724,21,0.81,2020-05-21,0.76,0.37
"1326","Maule",7101,"Talca",236724,22,0.67,2020-05-28,0.62,0.29
"1327","Maule",7101,"Talca",236724,23,0.68,2020-06-04,0.68,0.3
"1328","Maule",7101,"Talca",236724,24,0.66,2020-06-11,0.58,0.26
"1329","Maule",7102,"Constitucion",50348,17,1,2020-04-23,0.56,0.72
"1330","Maule",7102,"Constitucion",50348,18,0.5,2020-04-30,0.4,0.71
"1331","Maule",7102,"Constitucion",50348,19,NA,2020-05-07,0.66,0.63
"1332","Maule",7102,"Constitucion",50348,20,1,2020-05-14,0.57,0.49
"1333","Maule",7102,"Constitucion",50348,21,1,2020-05-21,0.76,0.37
