"","date","comuna","region","codigo_comuna","n"
"13530",2020-04-21,"Vichuquen","Maule",7309,0
"13531",2020-04-21,"Victoria","La Araucania",9211,2
"13532",2020-04-21,"Vicuna","Coquimbo",4106,0
"13533",2020-04-21,"Vilcun","La Araucania",9119,1
"13534",2020-04-21,"Villa Alegre","Maule",7407,0
"13535",2020-04-21,"Villa Alemana","Valparaiso",5804,1
"13536",2020-04-21,"Villarrica","La Araucania",9120,1
"13537",2020-04-21,"Vina del Mar","Valparaiso",5109,4
"13538",2020-04-21,"Vitacura","Metropolitana",13132,1
"13539",2020-04-21,"Yerbas Buenas","Maule",7408,1
"13540",2020-04-21,"Yumbel","Biobio",8313,0
"13541",2020-04-21,"Yungay","Nuble",16109,1
"13542",2020-04-21,"Zapallar","Valparaiso",5405,0
"13543",2020-04-22,"Algarrobo","Valparaiso",5602,2
"13544",2020-04-22,"Alhue","Metropolitana",13502,0
"13545",2020-04-22,"Alto Biobio","Biobio",8314,0
"13546",2020-04-22,"Alto del Carmen","Atacama",3302,0
"13547",2020-04-22,"Alto Hospicio","Tarapaca",1107,0
"13548",2020-04-22,"Ancud","Los Lagos",10202,0
"13549",2020-04-22,"Andacollo","Coquimbo",4103,0
"13550",2020-04-22,"Angol","La Araucania",9201,3
"13551",2020-04-22,"Antartica","Magallanes y la Antartica",12202,0
"13552",2020-04-22,"Antofagasta","Antofagasta",2101,5
"13553",2020-04-22,"Antuco","Biobio",8302,0
"13554",2020-04-22,"Arauco","Biobio",8202,0
"13555",2020-04-22,"Arica","Arica y Parinacota",15101,3
"13556",2020-04-22,"Aysén","Aysen",11201,1
"13557",2020-04-22,"Buin","Metropolitana",13402,2
"13558",2020-04-22,"Bulnes","Nuble",16102,2
"13559",2020-04-22,"Cabildo","Valparaiso",5402,0
"13560",2020-04-22,"Cabo de Hornos","Magallanes y la Antartica",12201,0
"13561",2020-04-22,"Cabrero","Biobio",8303,0
"13562",2020-04-22,"Calama","Antofagasta",2201,2
"13563",2020-04-22,"Calbuco","Los Lagos",10102,0
"13564",2020-04-22,"Caldera","Atacama",3102,0
"13565",2020-04-22,"Calera","Valparaiso",5502,3
"13566",2020-04-22,"Calera de Tango","Metropolitana",13403,0
"13567",2020-04-22,"Calle Larga","Valparaiso",5302,0
"13568",2020-04-22,"Camarones","Arica y Parinacota",15102,0
"13569",2020-04-22,"Camina","Tarapaca",1402,0
"13570",2020-04-22,"Canela","Coquimbo",4202,0
"13571",2020-04-22,"Canete","Biobio",8203,0
"13572",2020-04-22,"Carahue","La Araucania",9102,2
"13573",2020-04-22,"Cartagena","Valparaiso",5603,1
"13574",2020-04-22,"Casablanca","Valparaiso",5102,0
"13575",2020-04-22,"Castro","Los Lagos",10201,0
"13576",2020-04-22,"Catemu","Valparaiso",5702,0
"13577",2020-04-22,"Cauquenes","Maule",7201,3
"13578",2020-04-22,"Cerrillos","Metropolitana",13102,3
"13579",2020-04-22,"Cerro Navia","Metropolitana",13103,4
"13580",2020-04-22,"Chaiten","Los Lagos",10401,0
"13581",2020-04-22,"Chanaral","Atacama",3201,0
"13582",2020-04-22,"Chanco","Maule",7202,0
"13583",2020-04-22,"Chepica","Del Libertador General Bernardo O’Higgins",6302,0
"13584",2020-04-22,"Chiguayante","Biobio",8103,3
"13585",2020-04-22,"Chile Chico","Aysen",11401,0
"13586",2020-04-22,"Chillan","Nuble",16101,7
"13587",2020-04-22,"Chillan Viejo","Nuble",16103,0
"13588",2020-04-22,"Chimbarongo","Del Libertador General Bernardo O’Higgins",6303,0
"13589",2020-04-22,"Cholchol","La Araucania",9121,0
"13590",2020-04-22,"Chonchi","Los Lagos",10203,0
"13591",2020-04-22,"Cisnes","Aysen",11202,0
"13592",2020-04-22,"Cobquecura","Nuble",16202,0
"13593",2020-04-22,"Cochamo","Los Lagos",10103,0
"13594",2020-04-22,"Cochrane","Aysen",11301,0
"13595",2020-04-22,"Codegua","Del Libertador General Bernardo O’Higgins",6102,0
"13596",2020-04-22,"Coelemu","Nuble",16203,1
"13597",2020-04-22,"Coihueco","Nuble",16302,1
"13598",2020-04-22,"Coinco","Del Libertador General Bernardo O’Higgins",6103,0
"13599",2020-04-22,"Colbun","Maule",7402,0
"13600",2020-04-22,"Colchane","Tarapaca",1403,0
"13601",2020-04-22,"Colina","Metropolitana",13301,0
"13602",2020-04-22,"Collipulli","La Araucania",9202,1
"13603",2020-04-22,"Coltauco","Del Libertador General Bernardo O’Higgins",6104,0
"13604",2020-04-22,"Combarbala","Coquimbo",4302,0
"13605",2020-04-22,"Concepcion","Biobio",8101,3
"13606",2020-04-22,"Conchali","Metropolitana",13104,2
"13607",2020-04-22,"Concon","Valparaiso",5103,0
"13608",2020-04-22,"Constitucion","Maule",7102,2
"13609",2020-04-22,"Contulmo","Biobio",8204,0
"13610",2020-04-22,"Copiapo","Atacama",3101,1
"13611",2020-04-22,"Coquimbo","Coquimbo",4102,1
"13612",2020-04-22,"Coronel","Biobio",8102,3
"13613",2020-04-22,"Corral","Los Rios",14102,0
"13614",2020-04-22,"Coyhaique","Aysen",11101,0
"13615",2020-04-22,"Cunco","La Araucania",9103,2
"13616",2020-04-22,"Curacautin","La Araucania",9203,0
"13617",2020-04-22,"Curacavi","Metropolitana",13503,1
"13618",2020-04-22,"Curaco de Velez","Los Lagos",10204,0
"13619",2020-04-22,"Curanilahue","Biobio",8205,0
"13620",2020-04-22,"Curarrehue","La Araucania",9104,0
"13621",2020-04-22,"Curepto","Maule",7103,1
"13622",2020-04-22,"Curico","Maule",7301,4
"13623",2020-04-22,"Dalcahue","Los Lagos",10205,0
"13624",2020-04-22,"Desconocido Antofagasta","Antofagasta",0,0
"13625",2020-04-22,"Desconocido Araucania","La Araucania",0,0
"13626",2020-04-22,"Desconocido Arica y Parinacota","Arica y Parinacota",0,0
"13627",2020-04-22,"Desconocido Atacama","Atacama",0,0
"13628",2020-04-22,"Desconocido Aysen","Aysen",0,0
"13629",2020-04-22,"Desconocido Biobio","Biobio",0,0
"13630",2020-04-22,"Desconocido Coquimbo","Coquimbo",0,0
"13631",2020-04-22,"Desconocido Del Libertador General Bernardo O’Higgins",NA,0,0
"13632",2020-04-22,"Desconocido La Araucania",NA,0,0
"13633",2020-04-22,"Desconocido Los Lagos","Los Lagos",0,0
"13634",2020-04-22,"Desconocido Los Rios","Los Rios",0,0
"13635",2020-04-22,"Desconocido Magallanes","Magallanes y la Antartica",0,0
"13636",2020-04-22,"Desconocido Magallanes y la Antartica",NA,0,0
"13637",2020-04-22,"Desconocido Maule","Maule",0,0
"13638",2020-04-22,"Desconocido Metropolitana","Metropolitana",0,0
"13639",2020-04-22,"Desconocido Nuble","Nuble",0,0
"13640",2020-04-22,"Desconocido O'Higgins",NA,0,0
"13641",2020-04-22,"Desconocido O’Higgins","Del Libertador General Bernardo O’Higgins",0,0
"13642",2020-04-22,"Desconocido Tarapaca","Tarapaca",0,0
"13643",2020-04-22,"Desconocido Valparaiso","Valparaiso",0,0
"13644",2020-04-22,"Diego de Almagro","Atacama",3202,0
"13645",2020-04-22,"Donihue","Del Libertador General Bernardo O’Higgins",6105,0
"13646",2020-04-22,"El Bosque","Metropolitana",13105,2
"13647",2020-04-22,"El Carmen","Nuble",16104,0
"13648",2020-04-22,"El Monte","Metropolitana",13602,1
"13649",2020-04-22,"El Quisco","Valparaiso",5604,1
"13650",2020-04-22,"El Tabo","Valparaiso",5605,0
"13651",2020-04-22,"Empedrado","Maule",7104,0
"13652",2020-04-22,"Ercilla","La Araucania",9204,0
"13653",2020-04-22,"Estacion Central","Metropolitana",13106,2
"13654",2020-04-22,"Florida","Biobio",8104,0
"13655",2020-04-22,"Freire","La Araucania",9105,0
"13656",2020-04-22,"Freirina","Atacama",3303,0
"13657",2020-04-22,"Fresia","Los Lagos",10104,0
"13658",2020-04-22,"Frutillar","Los Lagos",10105,0
"13659",2020-04-22,"Futaleufu","Los Lagos",10402,0
"13660",2020-04-22,"Futrono","Los Rios",14202,0
"13661",2020-04-22,"Galvarino","La Araucania",9106,0
"13662",2020-04-22,"General Lagos","Arica y Parinacota",15202,0
"13663",2020-04-22,"Gorbea","La Araucania",9107,1
"13664",2020-04-22,"Graneros","Del Libertador General Bernardo O’Higgins",6106,0
"13665",2020-04-22,"Guaitecas","Aysen",11203,0
"13666",2020-04-22,"Hijuelas","Valparaiso",5503,0
"13667",2020-04-22,"Hualaihue","Los Lagos",10403,0
"13668",2020-04-22,"Hualane","Maule",7302,0
"13669",2020-04-22,"Hualpen","Biobio",8112,2
"13670",2020-04-22,"Hualqui","Biobio",8105,0
"13671",2020-04-22,"Huara","Tarapaca",1404,0
"13672",2020-04-22,"Huasco","Atacama",3304,0
"13673",2020-04-22,"Huechuraba","Metropolitana",13107,2
"13674",2020-04-22,"Illapel","Coquimbo",4201,0
"13675",2020-04-22,"Independencia","Metropolitana",13108,5
"13676",2020-04-22,"Iquique","Tarapaca",1101,2
"13677",2020-04-22,"Isla de Maipo","Metropolitana",13603,0
"13678",2020-04-22,"Isla de Pascua","Valparaiso",5201,0
"13679",2020-04-22,"Juan Fernandez","Valparaiso",5104,0
"13680",2020-04-22,"La Cisterna","Metropolitana",13109,5
"13681",2020-04-22,"La Cruz","Valparaiso",5504,0
"13682",2020-04-22,"La Estrella","Del Libertador General Bernardo O’Higgins",6202,0
"13683",2020-04-22,"La Florida","Metropolitana",13110,14
"13684",2020-04-22,"La Granja","Metropolitana",13111,6
"13685",2020-04-22,"La Higuera","Coquimbo",4104,0
"13686",2020-04-22,"La Ligua","Valparaiso",5401,2
"13687",2020-04-22,"La Pintana","Metropolitana",13112,3
"13688",2020-04-22,"La Reina","Metropolitana",13113,1
"13689",2020-04-22,"La Serena","Coquimbo",4101,1
"13690",2020-04-22,"La Union","Los Rios",14201,1
"13691",2020-04-22,"Lago Ranco","Los Rios",14203,2
"13692",2020-04-22,"Lago Verde","Aysen",11102,0
"13693",2020-04-22,"Laguna Blanca","Magallanes y la Antartica",12102,0
"13694",2020-04-22,"Laja","Biobio",8304,0
"13695",2020-04-22,"Lampa","Metropolitana",13302,0
"13696",2020-04-22,"Lanco","Los Rios",14103,0
"13697",2020-04-22,"Las Cabras","Del Libertador General Bernardo O’Higgins",6107,0
"13698",2020-04-22,"Las Condes","Metropolitana",13114,7
"13699",2020-04-22,"Lautaro","La Araucania",9108,4
"13700",2020-04-22,"Lebu","Biobio",8201,0
"13701",2020-04-22,"Licanten","Maule",7303,0
"13702",2020-04-22,"Limache","Valparaiso",5802,0
"13703",2020-04-22,"Linares","Maule",7401,1
"13704",2020-04-22,"Litueche","Del Libertador General Bernardo O’Higgins",6203,0
"13705",2020-04-22,"Llaillay","Valparaiso",5703,0
"13706",2020-04-22,"Llanquihue","Los Lagos",10107,0
"13707",2020-04-22,"Lo Barnechea","Metropolitana",13115,2
"13708",2020-04-22,"Lo Espejo","Metropolitana",13116,2
"13709",2020-04-22,"Lo Prado","Metropolitana",13117,2
"13710",2020-04-22,"Lolol","Del Libertador General Bernardo O’Higgins",6304,0
"13711",2020-04-22,"Loncoche","La Araucania",9109,0
"13712",2020-04-22,"Longavi","Maule",7403,2
"13713",2020-04-22,"Lonquimay","La Araucania",9205,0
"13714",2020-04-22,"Los Alamos","Biobio",8206,0
"13715",2020-04-22,"Los Andes","Valparaiso",5301,1
"13716",2020-04-22,"Los Angeles","Biobio",8301,0
"13717",2020-04-22,"Los Lagos","Los Rios",14104,0
"13718",2020-04-22,"Los Muermos","Los Lagos",10106,0
"13719",2020-04-22,"Los Sauces","La Araucania",9206,0
"13720",2020-04-22,"Los Vilos","Coquimbo",4203,0
"13721",2020-04-22,"Lota","Biobio",8106,0
"13722",2020-04-22,"Lumaco","La Araucania",9207,0
"13723",2020-04-22,"Machali","Del Libertador General Bernardo O’Higgins",6108,0
"13724",2020-04-22,"Macul","Metropolitana",13118,1
"13725",2020-04-22,"Mafil","Los Rios",14105,0
"13726",2020-04-22,"Maipu","Metropolitana",13119,21
"13727",2020-04-22,"Malloa","Del Libertador General Bernardo O’Higgins",6109,0
"13728",2020-04-22,"Marchihue","Del Libertador General Bernardo O’Higgins",6204,0
"13729",2020-04-22,"Maria Elena","Antofagasta",2302,0
"13730",2020-04-22,"Maria Pinto","Metropolitana",13504,0
"13731",2020-04-22,"Mariquina","Los Rios",14106,2
"13732",2020-04-22,"Maule","Maule",7105,0
"13733",2020-04-22,"Maullin","Los Lagos",10108,0
"13734",2020-04-22,"Mejillones","Antofagasta",2102,0
"13735",2020-04-22,"Melipeuco","La Araucania",9110,0
"13736",2020-04-22,"Melipilla","Metropolitana",13501,1
"13737",2020-04-22,"Molina","Maule",7304,1
"13738",2020-04-22,"Monte Patria","Coquimbo",4303,0
"13739",2020-04-22,"Mostazal","Del Libertador General Bernardo O’Higgins",6110,1
"13740",2020-04-22,"Mulchen","Biobio",8305,0
"13741",2020-04-22,"Nacimiento","Biobio",8306,0
"13742",2020-04-22,"Nancagua","Del Libertador General Bernardo O’Higgins",6305,0
"13743",2020-04-22,"Natales","Magallanes y la Antartica",12401,0
"13744",2020-04-22,"Navidad","Del Libertador General Bernardo O’Higgins",6205,0
"13745",2020-04-22,"Negrete","Biobio",8307,1
"13746",2020-04-22,"Ninhue","Nuble",16204,0
"13747",2020-04-22,"Niquen","Nuble",16303,0
"13748",2020-04-22,"Nogales","Valparaiso",5506,0
"13749",2020-04-22,"Nueva Imperial","La Araucania",9111,3
"13750",2020-04-22,"Nunoa","Metropolitana",13120,8
"13751",2020-04-22,"OHiggins","Aysen",11302,0
"13752",2020-04-22,"Olivar","Del Libertador General Bernardo O’Higgins",6111,0
"13753",2020-04-22,"Ollague","Antofagasta",2202,0
"13754",2020-04-22,"Olmue","Valparaiso",5803,0
"13755",2020-04-22,"Osorno","Los Lagos",10301,5
"13756",2020-04-22,"Ovalle","Coquimbo",4301,0
"13757",2020-04-22,"Padre Hurtado","Metropolitana",13604,0
"13758",2020-04-22,"Padre Las Casas","La Araucania",9112,2
"13759",2020-04-22,"Paiguano","Coquimbo",4105,0
"13760",2020-04-22,"Paillaco","Los Rios",14107,0
"13761",2020-04-22,"Paine","Metropolitana",13404,1
"13762",2020-04-22,"Palena","Los Lagos",10404,0
"13763",2020-04-22,"Palmilla","Del Libertador General Bernardo O’Higgins",6306,0
"13764",2020-04-22,"Panguipulli","Los Rios",14108,1
"13765",2020-04-22,"Panquehue","Valparaiso",5704,0
"13766",2020-04-22,"Papudo","Valparaiso",5403,0
"13767",2020-04-22,"Paredones","Del Libertador General Bernardo O’Higgins",6206,0
"13768",2020-04-22,"Parral","Maule",7404,0
"13769",2020-04-22,"Pedro Aguirre Cerda","Metropolitana",13121,4
"13770",2020-04-22,"Pelarco","Maule",7106,0
"13771",2020-04-22,"Pelluhue","Maule",7203,0
"13772",2020-04-22,"Pemuco","Nuble",16105,0
"13773",2020-04-22,"Penaflor","Metropolitana",13605,0
"13774",2020-04-22,"Penalolen","Metropolitana",13122,7
"13775",2020-04-22,"Pencahue","Maule",7107,0
"13776",2020-04-22,"Penco","Biobio",8107,0
"13777",2020-04-22,"Peralillo","Del Libertador General Bernardo O’Higgins",6307,0
"13778",2020-04-22,"Perquenco","La Araucania",9113,0
"13779",2020-04-22,"Petorca","Valparaiso",5404,0
"13780",2020-04-22,"Peumo","Del Libertador General Bernardo O’Higgins",6112,0
"13781",2020-04-22,"Pica","Tarapaca",1405,0
"13782",2020-04-22,"Pichidegua","Del Libertador General Bernardo O’Higgins",6113,0
"13783",2020-04-22,"Pichilemu","Del Libertador General Bernardo O’Higgins",6201,0
"13784",2020-04-22,"Pinto","Nuble",16106,0
"13785",2020-04-22,"Pirque","Metropolitana",13202,1
"13786",2020-04-22,"Pitrufquen","La Araucania",9114,0
"13787",2020-04-22,"Placilla","Del Libertador General Bernardo O’Higgins",6308,0
"13788",2020-04-22,"Portezuelo","Nuble",16205,0
"13789",2020-04-22,"Porvenir","Magallanes y la Antartica",12301,0
"13790",2020-04-22,"Pozo Almonte","Tarapaca",1401,0
"13791",2020-04-22,"Primavera","Magallanes y la Antartica",12302,0
"13792",2020-04-22,"Providencia","Metropolitana",13123,5
"13793",2020-04-22,"Puchuncavi","Valparaiso",5105,0
"13794",2020-04-22,"Pucon","La Araucania",9115,0
"13795",2020-04-22,"Pudahuel","Metropolitana",13124,4
"13796",2020-04-22,"Puente Alto","Metropolitana",13201,12
"13797",2020-04-22,"Puerto Montt","Los Lagos",10101,1
"13798",2020-04-22,"Puerto Octay","Los Lagos",10302,1
"13799",2020-04-22,"Puerto Varas","Los Lagos",10109,0
"13800",2020-04-22,"Pumanque","Del Libertador General Bernardo O’Higgins",6309,0
"13801",2020-04-22,"Punitaqui","Coquimbo",4304,0
"13802",2020-04-22,"Punta Arenas","Magallanes y la Antartica",12101,11
"13803",2020-04-22,"Puqueldon","Los Lagos",10206,0
"13804",2020-04-22,"Puren","La Araucania",9208,1
"13805",2020-04-22,"Purranque","Los Lagos",10303,0
"13806",2020-04-22,"Putaendo","Valparaiso",5705,0
"13807",2020-04-22,"Putre","Arica y Parinacota",15201,0
"13808",2020-04-22,"Puyehue","Los Lagos",10304,0
"13809",2020-04-22,"Queilen","Los Lagos",10207,0
"13810",2020-04-22,"Quellon","Los Lagos",10208,0
"13811",2020-04-22,"Quemchi","Los Lagos",10209,0
"13812",2020-04-22,"Quilaco","Biobio",8308,0
"13813",2020-04-22,"Quilicura","Metropolitana",13125,0
"13814",2020-04-22,"Quilleco","Biobio",8309,0
"13815",2020-04-22,"Quillon","Nuble",16107,2
"13816",2020-04-22,"Quillota","Valparaiso",5501,2
"13817",2020-04-22,"Quilpue","Valparaiso",5801,3
"13818",2020-04-22,"Quinchao","Los Lagos",10210,0
"13819",2020-04-22,"Quinta de Tilcoco","Del Libertador General Bernardo O’Higgins",6114,0
"13820",2020-04-22,"Quinta Normal","Metropolitana",13126,1
"13821",2020-04-22,"Quintero","Valparaiso",5107,0
"13822",2020-04-22,"Quirihue","Nuble",16201,1
"13823",2020-04-22,"Rancagua","Del Libertador General Bernardo O’Higgins",6101,2
"13824",2020-04-22,"Ranquil","Nuble",16206,0
"13825",2020-04-22,"Rauco","Maule",7305,0
"13826",2020-04-22,"Recoleta","Metropolitana",13127,1
"13827",2020-04-22,"Renaico","La Araucania",9209,0
"13828",2020-04-22,"Renca","Metropolitana",13128,1
"13829",2020-04-22,"Rengo","Del Libertador General Bernardo O’Higgins",6115,1
"13830",2020-04-22,"Requinoa","Del Libertador General Bernardo O’Higgins",6116,0
"13831",2020-04-22,"Retiro","Maule",7405,0
"13832",2020-04-22,"Rinconada","Valparaiso",5303,0
"13833",2020-04-22,"Rio Bueno","Los Rios",14204,2
"13834",2020-04-22,"Rio Claro","Maule",7108,1
"13835",2020-04-22,"Rio Hurtado","Coquimbo",4305,0
"13836",2020-04-22,"Rio Ibanez","Aysen",11402,0
"13837",2020-04-22,"Rio Negro","Los Lagos",10305,0
"13838",2020-04-22,"Rio Verde","Magallanes y la Antartica",12103,0
"13839",2020-04-22,"Romeral","Maule",7306,2
"13840",2020-04-22,"Saavedra","La Araucania",9116,1
"13841",2020-04-22,"Sagrada Familia","Maule",7307,0
"13842",2020-04-22,"Salamanca","Coquimbo",4204,0
"13843",2020-04-22,"San Antonio","Valparaiso",5601,5
"13844",2020-04-22,"San Bernardo","Metropolitana",13401,8
"13845",2020-04-22,"San Carlos","Nuble",16301,2
"13846",2020-04-22,"San Clemente","Maule",7109,0
"13847",2020-04-22,"San Esteban","Valparaiso",5304,0
"13848",2020-04-22,"San Fabian","Nuble",16304,0
"13849",2020-04-22,"San Felipe","Valparaiso",5701,0
"13850",2020-04-22,"San Fernando","Del Libertador General Bernardo O’Higgins",6301,0
"13851",2020-04-22,"San Gregorio","Magallanes y la Antartica",12104,0
"13852",2020-04-22,"San Ignacio","Nuble",16108,0
"13853",2020-04-22,"San Javier","Maule",7406,0
"13854",2020-04-22,"San Joaquin","Metropolitana",13129,4
"13855",2020-04-22,"San Jose de Maipo","Metropolitana",13203,0
"13856",2020-04-22,"San Juan de la Costa","Los Lagos",10306,0
"13857",2020-04-22,"San Miguel","Metropolitana",13130,5
"13858",2020-04-22,"San Nicolas","Nuble",16305,1
"13859",2020-04-22,"San Pablo","Los Lagos",10307,2
"13860",2020-04-22,"San Pedro","Metropolitana",13505,0
"13861",2020-04-22,"San Pedro de Atacama","Antofagasta",2203,0
"13862",2020-04-22,"San Pedro de la Paz","Biobio",8108,1
"13863",2020-04-22,"San Rafael","Maule",7110,0
"13864",2020-04-22,"San Ramon","Metropolitana",13131,5
"13865",2020-04-22,"San Rosendo","Biobio",8310,0
"13866",2020-04-22,"San Vicente","Del Libertador General Bernardo O’Higgins",6117,1
"13867",2020-04-22,"Santa Barbara","Biobio",8311,0
"13868",2020-04-22,"Santa Cruz","Del Libertador General Bernardo O’Higgins",6310,0
"13869",2020-04-22,"Santa Juana","Biobio",8109,0
"13870",2020-04-22,"Santa Maria","Valparaiso",5706,0
"13871",2020-04-22,"Santiago","Metropolitana",13101,9
"13872",2020-04-22,"Santo Domingo","Valparaiso",5606,0
"13873",2020-04-22,"Sierra Gorda","Antofagasta",2103,0
"13874",2020-04-22,"Talagante","Metropolitana",13601,2
"13875",2020-04-22,"Talca","Maule",7101,3
"13876",2020-04-22,"Talcahuano","Biobio",8110,0
"13877",2020-04-22,"Taltal","Antofagasta",2104,0
"13878",2020-04-22,"Temuco","La Araucania",9101,20
"13879",2020-04-22,"Teno","Maule",7308,1
"13880",2020-04-22,"Teodoro Schmidt","La Araucania",9117,0
"13881",2020-04-22,"Tierra Amarilla","Atacama",3103,0
"13882",2020-04-22,"Tiltil","Metropolitana",13303,0
"13883",2020-04-22,"Timaukel","Magallanes y la Antartica",12303,0
"13884",2020-04-22,"Tirua","Biobio",8207,0
"13885",2020-04-22,"Tocopilla","Antofagasta",2301,0
"13886",2020-04-22,"Tolten","La Araucania",9118,2
"13887",2020-04-22,"Tome","Biobio",8111,2
"13888",2020-04-22,"Torres del Paine","Magallanes y la Antartica",12402,0
"13889",2020-04-22,"Tortel","Aysen",11303,0
"13890",2020-04-22,"Traiguen","La Araucania",9210,0
"13891",2020-04-22,"Treguaco","Nuble",16207,1
"13892",2020-04-22,"Tucapel","Biobio",8312,0
"13893",2020-04-22,"Valdivia","Los Rios",14101,3
"13894",2020-04-22,"Vallenar","Atacama",3301,0
"13895",2020-04-22,"Valparaiso","Valparaiso",5101,1
"13896",2020-04-22,"Vichuquen","Maule",7309,0
"13897",2020-04-22,"Victoria","La Araucania",9211,2
"13898",2020-04-22,"Vicuna","Coquimbo",4106,0
"13899",2020-04-22,"Vilcun","La Araucania",9119,1
"13900",2020-04-22,"Villa Alegre","Maule",7407,0
"13901",2020-04-22,"Villa Alemana","Valparaiso",5804,1
"13902",2020-04-22,"Villarrica","La Araucania",9120,1
"13903",2020-04-22,"Vina del Mar","Valparaiso",5109,4
"13904",2020-04-22,"Vitacura","Metropolitana",13132,1
"13905",2020-04-22,"Yerbas Buenas","Maule",7408,1
"13906",2020-04-22,"Yumbel","Biobio",8313,0
"13907",2020-04-22,"Yungay","Nuble",16109,1
