"","region","codigo_comuna","comuna","poblacion","semana","new_cases_sint","new_cases","dia","oportunidad_comuna"
"1428","Metropolitana",13109,"La Cisterna",100434,23,53,206,2020-06-04,0.257281553398058
"1429","Metropolitana",13110,"La Florida",402433,17,28,46,2020-04-23,0.608695652173913
"1430","Metropolitana",13110,"La Florida",402433,18,113,150,2020-04-30,0.753333333333333
"1431","Metropolitana",13110,"La Florida",402433,19,173,247,2020-05-07,0.700404858299595
"1432","Metropolitana",13110,"La Florida",402433,20,196,349,2020-05-14,0.561604584527221
"1433","Metropolitana",13110,"La Florida",402433,21,243,742,2020-05-21,0.327493261455526
"1434","Metropolitana",13110,"La Florida",402433,22,168,623,2020-05-28,0.269662921348315
"1435","Metropolitana",13110,"La Florida",402433,23,225,794,2020-06-04,0.283375314861461
"1436","Metropolitana",13111,"La Granja",122557,17,12,15,2020-04-23,0.8
"1437","Metropolitana",13111,"La Granja",122557,18,45,55,2020-04-30,0.818181818181818
"1438","Metropolitana",13111,"La Granja",122557,19,47,72,2020-05-07,0.652777777777778
"1439","Metropolitana",13111,"La Granja",122557,20,98,165,2020-05-14,0.593939393939394
"1440","Metropolitana",13111,"La Granja",122557,21,176,509,2020-05-21,0.345776031434185
"1441","Metropolitana",13111,"La Granja",122557,22,114,416,2020-05-28,0.274038461538462
"1442","Metropolitana",13111,"La Granja",122557,23,94,474,2020-06-04,0.19831223628692
"1443","Metropolitana",13112,"La Pintana",189335,17,38,67,2020-04-23,0.567164179104478
"1444","Metropolitana",13112,"La Pintana",189335,18,47,76,2020-04-30,0.618421052631579
"1445","Metropolitana",13112,"La Pintana",189335,19,52,78,2020-05-07,0.666666666666667
"1446","Metropolitana",13112,"La Pintana",189335,20,104,227,2020-05-14,0.458149779735683
"1447","Metropolitana",13112,"La Pintana",189335,21,98,372,2020-05-21,0.263440860215054
"1448","Metropolitana",13112,"La Pintana",189335,22,109,482,2020-05-28,0.226141078838174
"1449","Metropolitana",13112,"La Pintana",189335,23,74,616,2020-06-04,0.12012987012987
"1450","Metropolitana",13113,"La Reina",100252,17,17,19,2020-04-23,0.894736842105263
"1451","Metropolitana",13113,"La Reina",100252,18,22,28,2020-04-30,0.785714285714286
"1452","Metropolitana",13113,"La Reina",100252,19,20,22,2020-05-07,0.909090909090909
"1453","Metropolitana",13113,"La Reina",100252,20,26,47,2020-05-14,0.553191489361702
"1454","Metropolitana",13113,"La Reina",100252,21,40,101,2020-05-21,0.396039603960396
"1455","Metropolitana",13113,"La Reina",100252,22,22,91,2020-05-28,0.241758241758242
"1456","Metropolitana",13113,"La Reina",100252,23,16,89,2020-06-04,0.179775280898876
"1457","Metropolitana",13114,"Las Condes",330759,17,9,9,2020-04-23,1
"1458","Metropolitana",13114,"Las Condes",330759,18,55,68,2020-04-30,0.808823529411765
"1459","Metropolitana",13114,"Las Condes",330759,19,81,112,2020-05-07,0.723214285714286
"1460","Metropolitana",13114,"Las Condes",330759,20,76,123,2020-05-14,0.617886178861789
"1461","Metropolitana",13114,"Las Condes",330759,21,143,326,2020-05-21,0.438650306748466
"1462","Metropolitana",13114,"Las Condes",330759,22,116,295,2020-05-28,0.393220338983051
"1463","Metropolitana",13114,"Las Condes",330759,23,94,287,2020-06-04,0.327526132404181
"1464","Metropolitana",13115,"Lo Barnechea",124076,17,18,24,2020-04-23,0.75
"1465","Metropolitana",13115,"Lo Barnechea",124076,18,25,35,2020-04-30,0.714285714285714
"1466","Metropolitana",13115,"Lo Barnechea",124076,19,35,41,2020-05-07,0.853658536585366
"1467","Metropolitana",13115,"Lo Barnechea",124076,20,32,56,2020-05-14,0.571428571428571
"1468","Metropolitana",13115,"Lo Barnechea",124076,21,56,150,2020-05-21,0.373333333333333
"1469","Metropolitana",13115,"Lo Barnechea",124076,22,35,119,2020-05-28,0.294117647058824
"1470","Metropolitana",13115,"Lo Barnechea",124076,23,48,109,2020-06-04,0.440366972477064
"1471","Metropolitana",13116,"Lo Espejo",103865,17,16,20,2020-04-23,0.8
"1472","Metropolitana",13116,"Lo Espejo",103865,18,24,32,2020-04-30,0.75
"1473","Metropolitana",13116,"Lo Espejo",103865,19,16,36,2020-05-07,0.444444444444444
"1474","Metropolitana",13116,"Lo Espejo",103865,20,23,102,2020-05-14,0.225490196078431
"1475","Metropolitana",13116,"Lo Espejo",103865,21,25,107,2020-05-21,0.233644859813084
"1476","Metropolitana",13116,"Lo Espejo",103865,22,62,234,2020-05-28,0.264957264957265
"1477","Metropolitana",13116,"Lo Espejo",103865,23,74,252,2020-06-04,0.293650793650794
"1478","Metropolitana",13117,"Lo Prado",104403,17,22,23,2020-04-23,0.956521739130435
"1479","Metropolitana",13117,"Lo Prado",104403,18,19,40,2020-04-30,0.475
"1480","Metropolitana",13117,"Lo Prado",104403,19,32,71,2020-05-07,0.450704225352113
"1481","Metropolitana",13117,"Lo Prado",104403,20,17,45,2020-05-14,0.377777777777778
"1482","Metropolitana",13117,"Lo Prado",104403,21,21,104,2020-05-21,0.201923076923077
"1483","Metropolitana",13117,"Lo Prado",104403,22,21,229,2020-05-28,0.091703056768559
"1484","Metropolitana",13117,"Lo Prado",104403,23,32,219,2020-06-04,0.146118721461187
"1485","Metropolitana",13118,"Macul",134635,17,18,21,2020-04-23,0.857142857142857
"1486","Metropolitana",13118,"Macul",134635,18,31,45,2020-04-30,0.688888888888889
"1487","Metropolitana",13118,"Macul",134635,19,47,64,2020-05-07,0.734375
"1488","Metropolitana",13118,"Macul",134635,20,72,147,2020-05-14,0.489795918367347
"1489","Metropolitana",13118,"Macul",134635,21,62,208,2020-05-21,0.298076923076923
"1490","Metropolitana",13118,"Macul",134635,22,55,272,2020-05-28,0.202205882352941
"1491","Metropolitana",13118,"Macul",134635,23,52,240,2020-06-04,0.216666666666667
"1492","Metropolitana",13119,"Maipu",578605,17,28,35,2020-04-23,0.8
"1493","Metropolitana",13119,"Maipu",578605,18,82,100,2020-04-30,0.82
"1494","Metropolitana",13119,"Maipu",578605,19,82,126,2020-05-07,0.650793650793651
"1495","Metropolitana",13119,"Maipu",578605,20,68,135,2020-05-14,0.503703703703704
"1496","Metropolitana",13119,"Maipu",578605,21,182,537,2020-05-21,0.338919925512104
"1497","Metropolitana",13119,"Maipu",578605,22,183,572,2020-05-28,0.31993006993007
"1498","Metropolitana",13119,"Maipu",578605,23,185,774,2020-06-04,0.239018087855297
"1499","Metropolitana",13120,"Nunoa",250192,17,19,22,2020-04-23,0.863636363636364
"1500","Metropolitana",13120,"Nunoa",250192,18,25,36,2020-04-30,0.694444444444444
"1501","Metropolitana",13120,"Nunoa",250192,19,25,45,2020-05-07,0.555555555555556
"1502","Metropolitana",13120,"Nunoa",250192,20,53,100,2020-05-14,0.53
"1503","Metropolitana",13120,"Nunoa",250192,21,91,224,2020-05-21,0.40625
"1504","Metropolitana",13120,"Nunoa",250192,22,80,278,2020-05-28,0.287769784172662
"1505","Metropolitana",13120,"Nunoa",250192,23,86,283,2020-06-04,0.303886925795053
"1506","Metropolitana",13121,"Pedro Aguirre Cerda",107803,17,17,20,2020-04-23,0.85
"1507","Metropolitana",13121,"Pedro Aguirre Cerda",107803,18,34,49,2020-04-30,0.693877551020408
"1508","Metropolitana",13121,"Pedro Aguirre Cerda",107803,19,34,55,2020-05-07,0.618181818181818
"1509","Metropolitana",13121,"Pedro Aguirre Cerda",107803,20,56,132,2020-05-14,0.424242424242424
"1510","Metropolitana",13121,"Pedro Aguirre Cerda",107803,21,42,104,2020-05-21,0.403846153846154
"1511","Metropolitana",13121,"Pedro Aguirre Cerda",107803,22,34,165,2020-05-28,0.206060606060606
"1512","Metropolitana",13121,"Pedro Aguirre Cerda",107803,23,46,243,2020-06-04,0.189300411522634
"1513","Metropolitana",13122,"Penalolen",266798,17,38,45,2020-04-23,0.844444444444444
"1514","Metropolitana",13122,"Penalolen",266798,18,65,82,2020-04-30,0.792682926829268
"1515","Metropolitana",13122,"Penalolen",266798,19,151,209,2020-05-07,0.722488038277512
"1516","Metropolitana",13122,"Penalolen",266798,20,128,312,2020-05-14,0.41025641025641
"1517","Metropolitana",13122,"Penalolen",266798,21,291,718,2020-05-21,0.405292479108635
"1518","Metropolitana",13122,"Penalolen",266798,22,231,702,2020-05-28,0.329059829059829
"1519","Metropolitana",13122,"Penalolen",266798,23,149,653,2020-06-04,0.228177641653905
"1520","Metropolitana",13123,"Providencia",157749,17,3,4,2020-04-23,0.75
"1521","Metropolitana",13123,"Providencia",157749,18,17,24,2020-04-30,0.708333333333333
"1522","Metropolitana",13123,"Providencia",157749,19,54,63,2020-05-07,0.857142857142857
"1523","Metropolitana",13123,"Providencia",157749,20,34,48,2020-05-14,0.708333333333333
"1524","Metropolitana",13123,"Providencia",157749,21,75,140,2020-05-21,0.535714285714286
"1525","Metropolitana",13123,"Providencia",157749,22,46,130,2020-05-28,0.353846153846154
"1526","Metropolitana",13123,"Providencia",157749,23,36,139,2020-06-04,0.258992805755396
"1527","Metropolitana",13124,"Pudahuel",253139,17,27,30,2020-04-23,0.9
"1528","Metropolitana",13124,"Pudahuel",253139,18,29,55,2020-04-30,0.527272727272727
"1529","Metropolitana",13124,"Pudahuel",253139,19,52,119,2020-05-07,0.436974789915966
"1530","Metropolitana",13124,"Pudahuel",253139,20,39,122,2020-05-14,0.319672131147541
"1531","Metropolitana",13124,"Pudahuel",253139,21,73,281,2020-05-21,0.259786476868327
"1532","Metropolitana",13124,"Pudahuel",253139,22,65,560,2020-05-28,0.116071428571429
"1533","Metropolitana",13124,"Pudahuel",253139,23,75,370,2020-06-04,0.202702702702703
"1534","Metropolitana",13125,"Quilicura",254694,17,27,72,2020-04-23,0.375
"1535","Metropolitana",13125,"Quilicura",254694,18,69,123,2020-04-30,0.560975609756098
"1536","Metropolitana",13125,"Quilicura",254694,19,42,68,2020-05-07,0.617647058823529
"1537","Metropolitana",13125,"Quilicura",254694,20,53,113,2020-05-14,0.469026548672566
"1538","Metropolitana",13125,"Quilicura",254694,21,90,375,2020-05-21,0.24
"1539","Metropolitana",13125,"Quilicura",254694,22,75,447,2020-05-28,0.167785234899329
"1540","Metropolitana",13125,"Quilicura",254694,23,102,341,2020-06-04,0.299120234604106
"1541","Metropolitana",13126,"Quinta Normal",136368,17,20,22,2020-04-23,0.909090909090909
"1542","Metropolitana",13126,"Quinta Normal",136368,18,31,44,2020-04-30,0.704545454545455
"1543","Metropolitana",13126,"Quinta Normal",136368,19,30,82,2020-05-07,0.365853658536585
"1544","Metropolitana",13126,"Quinta Normal",136368,20,22,67,2020-05-14,0.328358208955224
"1545","Metropolitana",13126,"Quinta Normal",136368,21,34,157,2020-05-21,0.21656050955414
"1546","Metropolitana",13126,"Quinta Normal",136368,22,33,293,2020-05-28,0.112627986348123
"1547","Metropolitana",13126,"Quinta Normal",136368,23,47,191,2020-06-04,0.246073298429319
"1548","Metropolitana",13127,"Recoleta",190075,17,43,52,2020-04-23,0.826923076923077
"1549","Metropolitana",13127,"Recoleta",190075,18,130,204,2020-04-30,0.637254901960784
"1550","Metropolitana",13127,"Recoleta",190075,19,96,139,2020-05-07,0.690647482014389
"1551","Metropolitana",13127,"Recoleta",190075,20,67,186,2020-05-14,0.360215053763441
"1552","Metropolitana",13127,"Recoleta",190075,21,97,425,2020-05-21,0.228235294117647
"1553","Metropolitana",13127,"Recoleta",190075,22,73,336,2020-05-28,0.217261904761905
"1554","Metropolitana",13127,"Recoleta",190075,23,87,318,2020-06-04,0.273584905660377
"1555","Metropolitana",13128,"Renca",160847,17,17,24,2020-04-23,0.708333333333333
"1556","Metropolitana",13128,"Renca",160847,18,39,70,2020-04-30,0.557142857142857
"1557","Metropolitana",13128,"Renca",160847,19,31,76,2020-05-07,0.407894736842105
"1558","Metropolitana",13128,"Renca",160847,20,26,95,2020-05-14,0.273684210526316
"1559","Metropolitana",13128,"Renca",160847,21,44,162,2020-05-21,0.271604938271605
"1560","Metropolitana",13128,"Renca",160847,22,37,301,2020-05-28,0.122923588039867
"1561","Metropolitana",13128,"Renca",160847,23,56,324,2020-06-04,0.172839506172839
"1562","Metropolitana",13129,"San Joaquin",103485,17,27,31,2020-04-23,0.870967741935484
"1563","Metropolitana",13129,"San Joaquin",103485,18,65,84,2020-04-30,0.773809523809524
"1564","Metropolitana",13129,"San Joaquin",103485,19,53,80,2020-05-07,0.6625
"1565","Metropolitana",13129,"San Joaquin",103485,20,86,177,2020-05-14,0.485875706214689
"1566","Metropolitana",13129,"San Joaquin",103485,21,42,102,2020-05-21,0.411764705882353
"1567","Metropolitana",13129,"San Joaquin",103485,22,62,271,2020-05-28,0.228782287822878
"1568","Metropolitana",13129,"San Joaquin",103485,23,63,187,2020-06-04,0.336898395721925
"1569","Metropolitana",13130,"San Miguel",133059,17,18,21,2020-04-23,0.857142857142857
"1570","Metropolitana",13130,"San Miguel",133059,18,32,42,2020-04-30,0.761904761904762
"1571","Metropolitana",13130,"San Miguel",133059,19,39,55,2020-05-07,0.709090909090909
"1572","Metropolitana",13130,"San Miguel",133059,20,40,102,2020-05-14,0.392156862745098
"1573","Metropolitana",13130,"San Miguel",133059,21,70,190,2020-05-21,0.368421052631579
"1574","Metropolitana",13130,"San Miguel",133059,22,82,243,2020-05-28,0.337448559670782
"1575","Metropolitana",13130,"San Miguel",133059,23,94,298,2020-06-04,0.315436241610738
"1576","Metropolitana",13131,"San Ramon",86510,17,16,24,2020-04-23,0.666666666666667
"1577","Metropolitana",13131,"San Ramon",86510,18,53,76,2020-04-30,0.697368421052632
"1578","Metropolitana",13131,"San Ramon",86510,19,39,54,2020-05-07,0.722222222222222
"1579","Metropolitana",13131,"San Ramon",86510,20,44,81,2020-05-14,0.54320987654321
"1580","Metropolitana",13131,"San Ramon",86510,21,92,260,2020-05-21,0.353846153846154
"1581","Metropolitana",13131,"San Ramon",86510,22,43,155,2020-05-28,0.27741935483871
"1582","Metropolitana",13131,"San Ramon",86510,23,51,266,2020-06-04,0.191729323308271
"1583","Metropolitana",13132,"Vitacura",96774,17,5,5,2020-04-23,1
"1584","Metropolitana",13132,"Vitacura",96774,18,11,12,2020-04-30,0.916666666666667
"1585","Metropolitana",13132,"Vitacura",96774,19,37,40,2020-05-07,0.925
"1586","Metropolitana",13132,"Vitacura",96774,20,35,45,2020-05-14,0.777777777777778
"1587","Metropolitana",13132,"Vitacura",96774,21,51,84,2020-05-21,0.607142857142857
"1588","Metropolitana",13132,"Vitacura",96774,22,35,66,2020-05-28,0.53030303030303
"1589","Metropolitana",13132,"Vitacura",96774,23,30,79,2020-06-04,0.379746835443038
"1590","Metropolitana",13201,"Puente Alto",645909,17,55,76,2020-04-23,0.723684210526316
"1591","Metropolitana",13201,"Puente Alto",645909,18,176,240,2020-04-30,0.733333333333333
"1592","Metropolitana",13201,"Puente Alto",645909,19,149,254,2020-05-07,0.586614173228346
"1593","Metropolitana",13201,"Puente Alto",645909,20,280,615,2020-05-14,0.455284552845528
"1594","Metropolitana",13201,"Puente Alto",645909,21,260,837,2020-05-21,0.31063321385902
"1595","Metropolitana",13201,"Puente Alto",645909,22,219,928,2020-05-28,0.235991379310345
"1596","Metropolitana",13201,"Puente Alto",645909,23,240,1204,2020-06-04,0.199335548172757
"1597","Metropolitana",13202,"Pirque",30433,17,3,3,2020-04-23,1
"1598","Metropolitana",13202,"Pirque",30433,18,13,13,2020-04-30,1
"1599","Metropolitana",13202,"Pirque",30433,19,5,7,2020-05-07,0.714285714285714
"1600","Metropolitana",13202,"Pirque",30433,20,9,15,2020-05-14,0.6
"1601","Metropolitana",13202,"Pirque",30433,21,17,33,2020-05-21,0.515151515151515
"1602","Metropolitana",13202,"Pirque",30433,22,21,58,2020-05-28,0.362068965517241
"1603","Metropolitana",13202,"Pirque",30433,23,7,64,2020-06-04,0.109375
"1604","Metropolitana",13203,"San Jose de Maipo",18644,17,1,1,2020-04-23,1
"1605","Metropolitana",13203,"San Jose de Maipo",18644,18,11,11,2020-04-30,1
"1606","Metropolitana",13203,"San Jose de Maipo",18644,19,7,7,2020-05-07,1
"1607","Metropolitana",13203,"San Jose de Maipo",18644,20,9,12,2020-05-14,0.75
"1608","Metropolitana",13203,"San Jose de Maipo",18644,21,19,35,2020-05-21,0.542857142857143
"1609","Metropolitana",13203,"San Jose de Maipo",18644,22,16,36,2020-05-28,0.444444444444444
"1610","Metropolitana",13203,"San Jose de Maipo",18644,23,12,45,2020-06-04,0.266666666666667
"1611","Metropolitana",13301,"Colina",180353,17,7,8,2020-04-23,0.875
"1612","Metropolitana",13301,"Colina",180353,18,15,23,2020-04-30,0.652173913043478
"1613","Metropolitana",13301,"Colina",180353,19,48,59,2020-05-07,0.813559322033898
"1614","Metropolitana",13301,"Colina",180353,20,36,61,2020-05-14,0.590163934426229
"1615","Metropolitana",13301,"Colina",180353,21,84,218,2020-05-21,0.385321100917431
"1616","Metropolitana",13301,"Colina",180353,22,63,192,2020-05-28,0.328125
"1617","Metropolitana",13301,"Colina",180353,23,72,244,2020-06-04,0.295081967213115
"1618","Metropolitana",13302,"Lampa",126898,17,8,10,2020-04-23,0.8
"1619","Metropolitana",13302,"Lampa",126898,18,14,21,2020-04-30,0.666666666666667
"1620","Metropolitana",13302,"Lampa",126898,19,16,25,2020-05-07,0.64
"1621","Metropolitana",13302,"Lampa",126898,20,13,28,2020-05-14,0.464285714285714
"1622","Metropolitana",13302,"Lampa",126898,21,50,197,2020-05-21,0.253807106598985
"1623","Metropolitana",13302,"Lampa",126898,22,26,125,2020-05-28,0.208
"1624","Metropolitana",13302,"Lampa",126898,23,37,149,2020-06-04,0.248322147651007
"1625","Metropolitana",13303,"Tiltil",21477,17,0,0,2020-04-23,NA
"1626","Metropolitana",13303,"Tiltil",21477,18,2,3,2020-04-30,0.666666666666667
"1627","Metropolitana",13303,"Tiltil",21477,19,1,1,2020-05-07,1
"1628","Metropolitana",13303,"Tiltil",21477,20,2,3,2020-05-14,0.666666666666667
"1629","Metropolitana",13303,"Tiltil",21477,21,6,29,2020-05-21,0.206896551724138
"1630","Metropolitana",13303,"Tiltil",21477,22,2,9,2020-05-28,0.222222222222222
"1631","Metropolitana",13303,"Tiltil",21477,23,4,6,2020-06-04,0.666666666666667
"1632","Metropolitana",13401,"San Bernardo",334836,17,37,54,2020-04-23,0.685185185185185
"1633","Metropolitana",13401,"San Bernardo",334836,18,88,109,2020-04-30,0.807339449541284
"1634","Metropolitana",13401,"San Bernardo",334836,19,54,90,2020-05-07,0.6
"1635","Metropolitana",13401,"San Bernardo",334836,20,87,229,2020-05-14,0.379912663755459
"1636","Metropolitana",13401,"San Bernardo",334836,21,142,309,2020-05-21,0.459546925566343
"1637","Metropolitana",13401,"San Bernardo",334836,22,94,338,2020-05-28,0.27810650887574
"1638","Metropolitana",13401,"San Bernardo",334836,23,116,437,2020-06-04,0.265446224256293
"1639","Metropolitana",13402,"Buin",109641,17,6,7,2020-04-23,0.857142857142857
"1640","Metropolitana",13402,"Buin",109641,18,11,11,2020-04-30,1
"1641","Metropolitana",13402,"Buin",109641,19,25,38,2020-05-07,0.657894736842105
"1642","Metropolitana",13402,"Buin",109641,20,24,42,2020-05-14,0.571428571428571
"1643","Metropolitana",13402,"Buin",109641,21,29,74,2020-05-21,0.391891891891892
"1644","Metropolitana",13402,"Buin",109641,22,17,69,2020-05-28,0.246376811594203
"1645","Metropolitana",13402,"Buin",109641,23,28,123,2020-06-04,0.227642276422764
"1646","Metropolitana",13403,"Calera de Tango",28525,17,0,0,2020-04-23,NA
"1647","Metropolitana",13403,"Calera de Tango",28525,18,0,0,2020-04-30,NA
"1648","Metropolitana",13403,"Calera de Tango",28525,19,2,2,2020-05-07,1
"1649","Metropolitana",13403,"Calera de Tango",28525,20,1,3,2020-05-14,0.333333333333333
"1650","Metropolitana",13403,"Calera de Tango",28525,21,11,16,2020-05-21,0.6875
"1651","Metropolitana",13403,"Calera de Tango",28525,22,5,10,2020-05-28,0.5
"1652","Metropolitana",13403,"Calera de Tango",28525,23,11,37,2020-06-04,0.297297297297297
"1653","Metropolitana",13404,"Paine",82766,17,2,2,2020-04-23,1
"1654","Metropolitana",13404,"Paine",82766,18,5,5,2020-04-30,1
"1655","Metropolitana",13404,"Paine",82766,19,7,9,2020-05-07,0.777777777777778
"1656","Metropolitana",13404,"Paine",82766,20,8,18,2020-05-14,0.444444444444444
"1657","Metropolitana",13404,"Paine",82766,21,12,21,2020-05-21,0.571428571428571
"1658","Metropolitana",13404,"Paine",82766,22,4,24,2020-05-28,0.166666666666667
"1659","Metropolitana",13404,"Paine",82766,23,17,43,2020-06-04,0.395348837209302
"1660","Metropolitana",13501,"Melipilla",141612,17,6,8,2020-04-23,0.75
"1661","Metropolitana",13501,"Melipilla",141612,18,25,36,2020-04-30,0.694444444444444
"1662","Metropolitana",13501,"Melipilla",141612,19,10,17,2020-05-07,0.588235294117647
"1663","Metropolitana",13501,"Melipilla",141612,20,13,29,2020-05-14,0.448275862068966
"1664","Metropolitana",13501,"Melipilla",141612,21,71,102,2020-05-21,0.696078431372549
"1665","Metropolitana",13501,"Melipilla",141612,22,76,160,2020-05-28,0.475
"1666","Metropolitana",13501,"Melipilla",141612,23,81,173,2020-06-04,0.468208092485549
"1667","Metropolitana",13502,"Alhue",7405,17,0,0,2020-04-23,NA
"1668","Metropolitana",13502,"Alhue",7405,18,0,0,2020-04-30,NA
"1669","Metropolitana",13502,"Alhue",7405,19,0,0,2020-05-07,NA
"1670","Metropolitana",13502,"Alhue",7405,20,0,0,2020-05-14,NA
"1671","Metropolitana",13502,"Alhue",7405,21,1,1,2020-05-21,1
"1672","Metropolitana",13502,"Alhue",7405,22,0,2,2020-05-28,0
"1673","Metropolitana",13502,"Alhue",7405,23,1,3,2020-06-04,0.333333333333333
"1674","Metropolitana",13503,"Curacavi",36430,17,0,0,2020-04-23,NA
"1675","Metropolitana",13503,"Curacavi",36430,18,3,4,2020-04-30,0.75
"1676","Metropolitana",13503,"Curacavi",36430,19,6,10,2020-05-07,0.6
"1677","Metropolitana",13503,"Curacavi",36430,20,12,18,2020-05-14,0.666666666666667
"1678","Metropolitana",13503,"Curacavi",36430,21,17,33,2020-05-21,0.515151515151515
"1679","Metropolitana",13503,"Curacavi",36430,22,38,69,2020-05-28,0.550724637681159
"1680","Metropolitana",13503,"Curacavi",36430,23,45,67,2020-06-04,0.671641791044776
"1681","Metropolitana",13504,"Maria Pinto",14926,17,0,0,2020-04-23,NA
"1682","Metropolitana",13504,"Maria Pinto",14926,18,0,0,2020-04-30,NA
"1683","Metropolitana",13504,"Maria Pinto",14926,19,0,0,2020-05-07,NA
"1684","Metropolitana",13504,"Maria Pinto",14926,20,0,2,2020-05-14,0
"1685","Metropolitana",13504,"Maria Pinto",14926,21,1,4,2020-05-21,0.25
"1686","Metropolitana",13504,"Maria Pinto",14926,22,2,22,2020-05-28,0.0909090909090909
"1687","Metropolitana",13504,"Maria Pinto",14926,23,0,14,2020-06-04,0
"1688","Metropolitana",13505,"San Pedro",11953,17,0,0,2020-04-23,NA
"1689","Metropolitana",13505,"San Pedro",11953,18,1,2,2020-04-30,0.5
"1690","Metropolitana",13505,"San Pedro",11953,19,0,3,2020-05-07,0
"1691","Metropolitana",13505,"San Pedro",11953,20,0,1,2020-05-14,0
"1692","Metropolitana",13505,"San Pedro",11953,21,0,1,2020-05-21,0
"1693","Metropolitana",13505,"San Pedro",11953,22,0,4,2020-05-28,0
"1694","Metropolitana",13505,"San Pedro",11953,23,1,5,2020-06-04,0.2
"1695","Metropolitana",13601,"Talagante",81838,17,2,3,2020-04-23,0.666666666666667
"1696","Metropolitana",13601,"Talagante",81838,18,4,5,2020-04-30,0.8
"1697","Metropolitana",13601,"Talagante",81838,19,9,20,2020-05-07,0.45
"1698","Metropolitana",13601,"Talagante",81838,20,7,17,2020-05-14,0.411764705882353
"1699","Metropolitana",13601,"Talagante",81838,21,17,28,2020-05-21,0.607142857142857
"1700","Metropolitana",13601,"Talagante",81838,22,16,52,2020-05-28,0.307692307692308
"1701","Metropolitana",13601,"Talagante",81838,23,39,89,2020-06-04,0.438202247191011
"1702","Metropolitana",13602,"El Monte",40014,17,3,3,2020-04-23,1
"1703","Metropolitana",13602,"El Monte",40014,18,-1,0,2020-04-30,NA
"1704","Metropolitana",13602,"El Monte",40014,19,0,5,2020-05-07,0
"1705","Metropolitana",13602,"El Monte",40014,20,5,21,2020-05-14,0.238095238095238
"1706","Metropolitana",13602,"El Monte",40014,21,7,11,2020-05-21,0.636363636363636
"1707","Metropolitana",13602,"El Monte",40014,22,3,35,2020-05-28,0.0857142857142857
"1708","Metropolitana",13602,"El Monte",40014,23,10,37,2020-06-04,0.27027027027027
"1709","Metropolitana",13603,"Isla de Maipo",40171,17,2,2,2020-04-23,1
"1710","Metropolitana",13603,"Isla de Maipo",40171,18,1,1,2020-04-30,1
"1711","Metropolitana",13603,"Isla de Maipo",40171,19,1,3,2020-05-07,0.333333333333333
"1712","Metropolitana",13603,"Isla de Maipo",40171,20,2,4,2020-05-14,0.5
"1713","Metropolitana",13603,"Isla de Maipo",40171,21,2,5,2020-05-21,0.4
"1714","Metropolitana",13603,"Isla de Maipo",40171,22,4,23,2020-05-28,0.173913043478261
"1715","Metropolitana",13603,"Isla de Maipo",40171,23,6,25,2020-06-04,0.24
"1716","Metropolitana",13604,"Padre Hurtado",74188,17,4,5,2020-04-23,0.8
"1717","Metropolitana",13604,"Padre Hurtado",74188,18,9,11,2020-04-30,0.818181818181818
"1718","Metropolitana",13604,"Padre Hurtado",74188,19,7,17,2020-05-07,0.411764705882353
"1719","Metropolitana",13604,"Padre Hurtado",74188,20,5,10,2020-05-14,0.5
"1720","Metropolitana",13604,"Padre Hurtado",74188,21,20,41,2020-05-21,0.48780487804878
"1721","Metropolitana",13604,"Padre Hurtado",74188,22,10,78,2020-05-28,0.128205128205128
"1722","Metropolitana",13604,"Padre Hurtado",74188,23,13,64,2020-06-04,0.203125
"1723","Metropolitana",13605,"Penaflor",101058,17,7,7,2020-04-23,1
"1724","Metropolitana",13605,"Penaflor",101058,18,6,9,2020-04-30,0.666666666666667
"1725","Metropolitana",13605,"Penaflor",101058,19,8,15,2020-05-07,0.533333333333333
"1726","Metropolitana",13605,"Penaflor",101058,20,7,25,2020-05-14,0.28
"1727","Metropolitana",13605,"Penaflor",101058,21,21,52,2020-05-21,0.403846153846154
"1728","Metropolitana",13605,"Penaflor",101058,22,13,83,2020-05-28,0.156626506024096
"1729","Metropolitana",13605,"Penaflor",101058,23,21,100,2020-06-04,0.21
"1730","Ñuble",16101,"Chillan",198624,17,4,0,2020-04-23,NA
"1731","Ñuble",16101,"Chillan",198624,18,5,1,2020-04-30,NA
"1732","Ñuble",16101,"Chillan",198624,19,10,11,2020-05-07,0.909090909090909
"1733","Ñuble",16101,"Chillan",198624,20,38,49,2020-05-14,0.775510204081633
"1734","Ñuble",16101,"Chillan",198624,21,36,45,2020-05-21,0.8
"1735","Ñuble",16101,"Chillan",198624,22,15,19,2020-05-28,0.789473684210526
"1736","Ñuble",16101,"Chillan",198624,23,43,52,2020-06-04,0.826923076923077
"1737","Ñuble",16102,"Bulnes",22607,17,0,1,2020-04-23,0
"1738","Ñuble",16102,"Bulnes",22607,18,5,10,2020-04-30,0.5
"1739","Ñuble",16102,"Bulnes",22607,19,3,3,2020-05-07,1
"1740","Ñuble",16102,"Bulnes",22607,20,18,24,2020-05-14,0.75
"1741","Ñuble",16102,"Bulnes",22607,21,17,22,2020-05-21,0.772727272727273
"1742","Ñuble",16102,"Bulnes",22607,22,5,9,2020-05-28,0.555555555555556
"1743","Ñuble",16102,"Bulnes",22607,23,7,8,2020-06-04,0.875
"1744","Ñuble",16103,"Chillan Viejo",33827,17,0,3,2020-04-23,0
